time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-15 05:27:46.771,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:32:47.864,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:37:49.320,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:42:45.690,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:47:46.777,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:52:47.668,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:57:48.654,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:02:49.791,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:07:46.206,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:12:47.168,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:17:48.092,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:22:49.107,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 06:27:50.129,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 06:32:46.125,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
